"Plot Title: leopodskanaal ramskapelle"
"#","Date Time, GMT+02:00","High Range, μS/cm (LGR S/N: 21737209, SEN S/N: 21737209)","Temp, °C (LGR S/N: 21737209, SEN S/N: 21737209)","Coupler Detached (LGR S/N: 21737209)","Coupler Attached (LGR S/N: 21737209)","Host Connected (LGR S/N: 21737209)","End Of File (LGR S/N: 21737209)"
1,17/10/24 11:17:09,143.8,17.53,,,,
2,17/10/24 11:17:24,,,Logged,,,
3,17/10/24 11:47:09,1780.6,13.18,,,,
4,17/10/24 12:17:09,1772.7,13.20,,,,
5,17/10/24 12:47:09,1761.4,13.20,,,,
6,17/10/24 13:17:09,1768.7,13.28,,,,
7,17/10/24 13:47:09,1762.7,13.29,,,,
8,17/10/24 14:17:09,1762.7,13.34,,,,
9,17/10/24 14:47:09,1759.4,13.36,,,,
10,17/10/24 15:17:09,1754.1,13.39,,,,
11,17/10/24 15:47:09,1755.4,13.41,,,,
12,17/10/24 16:17:09,1758.7,13.42,,,,
13,17/10/24 16:47:09,1756.7,13.42,,,,
14,17/10/24 17:17:09,1750.1,13.43,,,,
15,17/10/24 17:47:09,1745.5,13.43,,,,
16,17/10/24 18:17:09,1743.5,13.46,,,,
17,17/10/24 18:47:09,1772.7,13.51,,,,
18,17/10/24 19:17:09,1768.7,13.48,,,,
19,17/10/24 19:47:09,1758.7,13.47,,,,
20,17/10/24 20:17:09,1750.8,13.49,,,,
21,17/10/24 20:47:09,1748.1,13.48,,,,
22,17/10/24 21:17:09,1746.8,13.48,,,,
23,17/10/24 21:47:09,1738.8,13.51,,,,
24,17/10/24 22:17:09,1732.2,13.53,,,,
25,17/10/24 22:47:09,1731.6,13.52,,,,
26,17/10/24 23:17:09,1729.6,13.51,,,,
27,17/10/24 23:47:09,1726.9,13.51,,,,
28,18/10/24 00:17:09,1725.6,13.51,,,,
29,18/10/24 00:47:09,1726.9,13.51,,,,
30,18/10/24 01:17:09,1730.2,13.51,,,,
31,18/10/24 01:47:09,1730.9,13.51,,,,
32,18/10/24 02:17:09,1732.9,13.49,,,,
33,18/10/24 02:47:09,1738.8,13.51,,,,
34,18/10/24 03:17:09,1744.8,13.51,,,,
35,18/10/24 03:47:09,1766.0,13.52,,,,
36,18/10/24 04:17:09,1772.0,13.52,,,,
37,18/10/24 04:47:09,1791.3,13.53,,,,
38,18/10/24 05:17:09,1809.2,13.54,,,,
39,18/10/24 05:47:09,1813.2,13.53,,,,
40,18/10/24 06:17:09,1832.5,13.56,,,,
41,18/10/24 06:47:09,1826.5,13.54,,,,
42,18/10/24 07:17:09,1843.2,13.54,,,,
43,18/10/24 07:47:09,1710.4,13.66,,,,
44,18/10/24 08:17:09,1752.8,13.53,,,,
45,18/10/24 08:47:09,1843.2,13.56,,,,
46,18/10/24 09:17:09,1808.6,13.53,,,,
47,18/10/24 09:47:09,1727.6,13.48,,,,
48,18/10/24 10:17:09,1709.7,13.46,,,,
49,18/10/24 10:47:09,1689.9,13.47,,,,
50,18/10/24 11:17:09,1685.9,13.47,,,,
51,18/10/24 11:47:09,1685.9,13.49,,,,
52,18/10/24 12:17:09,1684.6,13.53,,,,
53,18/10/24 12:47:09,1686.6,13.56,,,,
54,18/10/24 13:17:09,1683.9,13.62,,,,
55,18/10/24 13:47:09,1678.7,13.58,,,,
56,18/10/24 14:17:09,1682.0,13.65,,,,
57,18/10/24 14:47:09,1685.3,13.68,,,,
58,18/10/24 15:17:09,1679.3,13.63,,,,
59,18/10/24 15:47:09,1676.7,13.63,,,,
60,18/10/24 16:17:09,1675.4,13.66,,,,
61,18/10/24 16:47:09,1675.4,13.69,,,,
62,18/10/24 17:17:09,1675.4,13.71,,,,
63,18/10/24 17:47:09,1672.7,13.72,,,,
64,18/10/24 18:17:09,1674.0,13.75,,,,
65,18/10/24 18:47:09,1672.1,13.75,,,,
66,18/10/24 19:17:09,1666.8,13.72,,,,
67,18/10/24 19:47:09,1662.2,13.68,,,,
68,18/10/24 20:17:09,1660.8,13.69,,,,
69,18/10/24 20:47:09,1658.9,13.68,,,,
70,18/10/24 21:17:09,1655.6,13.64,,,,
71,18/10/24 21:47:09,1654.9,13.65,,,,
72,18/10/24 22:17:09,1653.6,13.64,,,,
73,18/10/24 22:47:09,1653.6,13.65,,,,
74,18/10/24 23:17:09,1652.3,13.64,,,,
75,18/10/24 23:47:09,1651.0,13.65,,,,
76,19/10/24 00:17:09,1650.3,13.63,,,,
77,19/10/24 00:47:09,1648.3,13.63,,,,
78,19/10/24 01:17:09,1648.3,13.63,,,,
79,19/10/24 01:47:09,1647.7,13.63,,,,
80,19/10/24 02:17:09,1646.3,13.63,,,,
81,19/10/24 02:47:09,1645.7,13.62,,,,
82,19/10/24 03:17:09,1646.3,13.64,,,,
83,19/10/24 03:47:09,1647.7,13.64,,,,
84,19/10/24 04:17:09,1840.5,13.62,,,,
85,19/10/24 04:47:09,1869.9,13.60,,,,
86,19/10/24 05:17:09,1727.6,13.59,,,,
87,19/10/24 05:47:09,1671.4,13.59,,,,
88,19/10/24 06:17:09,1647.0,13.59,,,,
89,19/10/24 06:47:09,1639.1,13.60,,,,
90,19/10/24 07:17:09,1637.1,13.64,,,,
91,19/10/24 07:47:09,1634.5,13.64,,,,
92,19/10/24 08:17:09,1633.8,13.63,,,,
93,19/10/24 08:47:09,1632.5,13.63,,,,
94,19/10/24 09:17:09,1631.2,13.62,,,,
95,19/10/24 09:47:09,1628.6,13.57,,,,
96,19/10/24 10:17:09,1626.6,13.59,,,,
97,19/10/24 10:47:09,1627.2,13.59,,,,
98,19/10/24 11:17:09,1629.9,13.64,,,,
99,19/10/24 11:47:09,1633.8,13.66,,,,
100,19/10/24 12:17:09,1634.5,13.66,,,,
101,19/10/24 12:47:09,1634.5,13.68,,,,
102,19/10/24 13:17:09,1635.1,13.70,,,,
103,19/10/24 13:47:09,1635.1,13.69,,,,
104,19/10/24 14:17:09,1635.1,13.70,,,,
105,19/10/24 14:47:09,1636.5,13.74,,,,
106,19/10/24 15:17:09,1636.5,13.81,,,,
107,19/10/24 15:47:09,1635.8,13.83,,,,
108,19/10/24 16:17:09,1634.5,13.81,,,,
109,19/10/24 16:47:09,1637.8,13.82,,,,
110,19/10/24 17:17:09,1639.1,13.82,,,,
111,19/10/24 17:47:09,1638.4,13.82,,,,
112,19/10/24 18:17:09,1637.8,13.87,,,,
113,19/10/24 18:47:09,1637.1,13.86,,,,
114,19/10/24 19:17:09,1640.4,13.83,,,,
115,19/10/24 19:47:09,1648.3,13.85,,,,
116,19/10/24 20:17:09,1652.9,13.93,,,,
117,19/10/24 20:47:09,1538.7,14.02,,,,
118,19/10/24 21:17:09,1667.4,13.88,,,,
119,19/10/24 21:47:09,1772.0,13.85,,,,
120,19/10/24 22:17:09,1745.5,13.88,,,,
121,19/10/24 22:47:09,1734.9,13.89,,,,
122,19/10/24 23:17:09,1731.6,13.91,,,,
123,19/10/24 23:47:09,1732.2,13.92,,,,
124,20/10/24 00:17:09,1732.9,13.91,,,,
125,20/10/24 00:47:09,1731.6,13.91,,,,
126,20/10/24 01:17:09,1730.2,13.91,,,,
127,20/10/24 01:47:09,1729.6,13.92,,,,
128,20/10/24 02:17:09,1728.9,13.91,,,,
129,20/10/24 02:47:09,1728.2,13.92,,,,
130,20/10/24 03:17:09,1728.2,13.92,,,,
131,20/10/24 03:47:09,1728.9,13.91,,,,
132,20/10/24 04:17:09,1726.3,13.87,,,,
133,20/10/24 04:47:09,1726.3,13.85,,,,
134,20/10/24 05:17:09,1725.6,13.86,,,,
135,20/10/24 05:47:09,1725.6,13.86,,,,
136,20/10/24 06:17:09,1724.3,13.86,,,,
137,20/10/24 06:47:09,1722.3,13.83,,,,
138,20/10/24 07:17:09,1721.6,13.83,,,,
139,20/10/24 07:47:09,1719.0,13.82,,,,
140,20/10/24 08:17:09,1717.7,13.82,,,,
141,20/10/24 08:47:09,1716.3,13.81,,,,
142,20/10/24 09:17:09,1715.0,13.80,,,,
143,20/10/24 09:47:09,1711.0,13.80,,,,
144,20/10/24 10:17:09,1704.4,13.79,,,,
145,20/10/24 10:47:09,1701.8,13.77,,,,
146,20/10/24 11:17:09,1692.5,13.77,,,,
147,20/10/24 11:47:09,1689.2,13.80,,,,
148,20/10/24 12:17:09,1689.9,13.80,,,,
149,20/10/24 12:47:09,1686.6,13.81,,,,
150,20/10/24 13:17:09,1683.3,13.82,,,,
151,20/10/24 13:47:09,1683.3,13.85,,,,
152,20/10/24 14:17:09,1683.9,13.88,,,,
153,20/10/24 14:47:09,1683.3,13.92,,,,
154,20/10/24 15:17:09,1684.6,13.94,,,,
155,20/10/24 15:47:09,1685.9,13.96,,,,
156,20/10/24 16:17:09,1686.6,13.97,,,,
157,20/10/24 16:47:09,1687.9,13.98,,,,
158,20/10/24 17:17:09,1687.9,14.00,,,,
159,20/10/24 17:47:09,1687.2,13.99,,,,
160,20/10/24 18:17:09,1687.2,13.99,,,,
161,20/10/24 18:47:09,1685.3,14.03,,,,
162,20/10/24 19:17:09,1685.3,14.02,,,,
163,20/10/24 19:47:09,1688.6,14.02,,,,
164,20/10/24 20:17:09,1689.9,14.02,,,,
165,20/10/24 20:47:09,1691.2,14.03,,,,
166,20/10/24 21:17:09,1691.2,14.03,,,,
167,20/10/24 21:47:09,1689.9,14.02,,,,
168,20/10/24 22:17:09,1693.2,14.05,,,,
169,20/10/24 22:47:09,1693.2,14.02,,,,
170,20/10/24 23:17:09,1696.5,14.02,,,,
171,20/10/24 23:47:09,1695.8,14.03,,,,
172,21/10/24 00:17:09,1695.2,14.02,,,,
173,21/10/24 00:47:09,1695.8,14.03,,,,
174,21/10/24 01:17:09,1693.8,14.02,,,,
175,21/10/24 01:47:09,1697.8,14.03,,,,
176,21/10/24 02:17:09,1695.8,14.04,,,,
177,21/10/24 02:47:09,1695.8,14.04,,,,
178,21/10/24 03:17:09,1695.8,14.04,,,,
