Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 10/09/2021
TIME       : 07:52:10
FILENAME   : E:\akl-lk sept 21\CSV\blinker moerkerke_210910075209_V7183.CSV
CREATED BY : SWS Diver-Office 6.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..16-V7183  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =blinker moerkerke
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..16-V7183  317.
  Instrument number       =          UTC+1     
  Location                =blinker moerkerke
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =04:07:13 16/03/21
  End date / time         =04:37:09 09/09/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2021/03/16 13:07:04;1047,267;8,267;0,124
2021/03/16 13:37:04;1185,692;7,873;0,564
2021/03/16 14:07:04;1188,317;7,843;0,556
2021/03/16 14:37:04;1190,358;7,827;0,552
2021/03/16 15:07:04;1192,108;7,817;0,552
2021/03/16 15:37:04;1194,150;7,817;0,552
2021/03/16 16:07:04;1195,900;7,820;0,552
2021/03/16 16:37:04;1197,475;7,820;0,552
2021/03/16 17:07:04;1199,050;7,830;0,552
2021/03/16 17:37:04;1200,800;7,840;0,552
2021/03/16 18:07:04;1202,550;7,877;0,552
2021/03/16 18:37:04;1204,242;7,867;0,552
2021/03/16 19:07:04;1205,642;7,873;0,552
2021/03/16 19:37:04;1207,392;7,840;0,552
2021/03/16 20:07:04;1208,500;7,857;0,552
2021/03/16 20:37:04;1211,008;7,857;0,552
2021/03/16 21:07:04;1213,050;7,837;0,552
2021/03/16 21:37:04;1213,050;7,843;0,552
2021/03/16 22:07:04;1214,975;7,840;0,552
2021/03/16 22:37:04;1216,025;7,837;0,548
2021/03/16 23:07:04;1216,842;7,830;0,548
2021/03/16 23:37:04;1218,592;7,830;0,544
2021/03/17 00:07:04;1219,933;7,823;0,544
2021/03/17 00:37:04;1221,683;7,817;0,544
2021/03/17 01:07:04;1223,433;7,813;0,540
2021/03/17 01:37:04;1224,367;7,800;0,540
2021/03/17 02:07:04;1225,417;7,750;0,536
2021/03/17 02:37:04;1226,292;7,730;0,528
2021/03/17 03:07:04;1228,158;7,757;0,532
2021/03/17 03:37:04;1229,442;7,710;0,532
2021/03/17 04:07:04;1230,958;7,707;0,532
2021/03/17 04:37:04;1231,775;7,747;0,536
2021/03/17 05:07:04;1233,292;7,737;0,532
2021/03/17 05:37:04;1234,633;7,730;0,532
2021/03/17 06:07:04;1236,617;7,700;0,532
2021/03/17 06:37:04;1237,317;7,693;0,532
2021/03/17 07:07:04;1238,483;7,677;0,524
2021/03/17 07:37:04;1239,883;7,663;0,524
2021/03/17 08:07:04;1240,233;7,660;0,528
2021/03/17 08:37:04;1241,458;7,660;0,528
2021/03/17 09:07:04;1241,342;7,653;0,528
2021/03/17 09:37:04;1227,808;7,690;0,508
2021/03/17 10:07:04;1220,925;7,667;0,480
2021/03/17 10:37:04;1214,742;7,670;0,464
2021/03/17 11:07:04;1207,975;7,743;0,468
2021/03/17 11:37:04;1202,025;7,800;0,432
2021/03/17 12:07:04;1197,125;7,787;0,424
2021/03/17 12:37:04;1199,342;7,827;0,436
2021/03/17 13:07:04;1201,850;7,850;0,444
2021/03/17 13:37:04;1204,825;7,870;0,448
2021/03/17 14:07:04;1206,517;7,877;0,448
2021/03/17 14:37:04;1208,500;7,883;0,452
2021/03/17 15:07:04;1210,833;7,890;0,456
2021/03/17 15:37:04;1212,583;7,893;0,456
2021/03/17 16:07:04;1214,567;7,900;0,456
2021/03/17 16:37:04;1216,492;7,907;0,460
2021/03/17 17:07:04;1218,067;7,917;0,460
2021/03/17 17:37:04;1220,108;7,917;0,460
2021/03/17 18:07:04;1221,392;7,920;0,460
2021/03/17 18:37:04;1223,317;7,920;0,460
2021/03/17 19:07:04;1224,950;7,927;0,464
2021/03/17 19:37:04;1225,767;7,933;0,460
