Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 09/06/2020
TIME       : 09:20:20
FILENAME   : E:\Divers 2020\CSV\blauwe sluis_200609092020_T9254.CSV
CREATED BY : SWS Diver-Office 6.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..19-T9254  317.
  Instrument number       =                    
                          =0
  Location                =blauwe sluis
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..19-T9254  317.
  Instrument number       =                    
  Location                =blauwe sluis
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =04:14:10 27/03/20
  End date / time         =04:44:11 05/06/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/03/27 10:14:04;1044,525;7,500;0,028
2020/03/27 10:44:04;1119,425;8,400;2,100
2020/03/27 11:14:04;1121,758;8,583;2,148
2020/03/27 11:44:04;1123,450;8,810;2,108
2020/03/27 12:14:04;1124,617;9,040;2,120
2020/03/27 12:44:04;1125,783;9,263;2,108
2020/03/27 13:14:04;1126,775;9,450;2,104
2020/03/27 13:44:04;1127,475;9,603;2,104
2020/03/27 14:14:04;1127,825;9,780;2,112
2020/03/27 14:44:04;1128,117;9,880;2,116
2020/03/27 15:14:04;1128,817;10,047;2,120
2020/03/27 15:44:04;1129,167;10,173;2,124
2020/03/27 16:14:04;1129,342;10,167;2,124
2020/03/27 16:44:04;1129,458;10,270;2,128
2020/03/27 17:14:04;1130,683;10,300;2,124
2020/03/27 17:44:04;1130,508;10,250;2,120
2020/03/27 18:14:04;1130,800;10,180;2,120
2020/03/27 18:44:04;1131,500;10,103;2,124
2020/03/27 19:14:04;1132,142;10,027;2,136
2020/03/27 19:44:04;1132,317;9,980;2,128
2020/03/27 20:14:04;1132,667;9,933;2,112
2020/03/27 20:44:04;1133,192;9,907;2,104
2020/03/27 21:14:04;1133,483;9,880;2,172
2020/03/27 21:44:04;1133,483;9,877;2,492
2020/03/27 22:14:04;1134,183;9,920;2,660
2020/03/27 22:44:04;1134,533;9,967;2,628
2020/03/27 23:14:04;1134,533;9,957;2,776
2020/03/27 23:44:04;1134,708;9,933;2,684
2020/03/28 00:14:04;1134,708;9,917;2,760
2020/03/28 00:44:04;1134,708;9,900;2,816
2020/03/28 01:14:04;1134,825;9,847;2,808
