Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 10/03/2020
TIME       : 10:20:50
FILENAME   : C:\Users\aqua.veldwerk\Desktop\CSV\blauwe sluis_200310102050_T9254.CSV
CREATED BY : SWS Diver-Office 6.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..17-T9254  317.
  Instrument number       =                    
                          =0
  Location                =blauwe sluis
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..17-T9254  317.
  Instrument number       =                    
  Location                =blauwe sluis
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =36:27:10 14/11/19
  End date / time         =36:57:09 10/03/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2019/11/14 10:27:36;1020,958;6,713;0,060
2019/11/14 10:57:36;1128,117;7,670;2,828
2019/11/14 11:27:36;1128,817;7,640;2,900
2019/11/14 11:57:36;1128,933;7,657;2,932
2019/11/14 12:27:36;1129,167;7,600;2,920
2019/11/14 12:57:36;1129,633;7,547;2,880
2019/11/14 13:27:36;1129,808;7,593;2,868
2019/11/14 13:57:36;1129,983;7,623;2,836
2019/11/14 14:27:36;1130,275;7,597;2,716
2019/11/14 14:57:36;1130,975;7,613;2,556
2019/11/14 15:27:36;1131,792;7,610;2,440
2019/11/14 15:57:36;1132,492;7,610;2,448
2019/11/14 16:27:36;1132,842;7,603;2,588
2019/11/14 16:57:36;1133,308;7,590;2,712
2019/11/14 17:27:36;1134,008;7,543;2,756
2019/11/14 17:57:36;1134,825;7,603;2,688
2019/11/14 18:27:36;1134,825;7,650;2,536
2019/11/14 18:57:36;1135,000;7,670;2,440
2019/11/14 19:27:36;1135,817;7,700;2,400
2019/11/14 19:57:36;1122,750;6,980;1,544
2019/11/14 20:27:36;1108,692;7,027;1,648
2019/11/14 20:57:36;1096,558;6,847;1,508
2019/11/14 21:27:36;1094,458;6,793;1,516
2019/11/14 21:57:36;1098,658;6,740;1,500
2019/11/14 22:27:36;1101,458;6,687;1,492
2019/11/14 22:57:36;1103,675;6,657;1,488
2019/11/14 23:27:36;1106,008;6,643;1,484
2019/11/14 23:57:36;1107,817;6,623;1,480
2019/11/15 00:27:36;1109,333;6,603;1,476
2019/11/15 00:57:36;1110,675;6,590;1,476
2019/11/15 01:27:36;1111,842;6,577;1,476
