Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 20/08/2020
TIME       : 14:32:05
FILENAME   : C:\Users\nico_demaerteleire\Desktop\CSV\tervatebrug_200820143205_V7158.CSV
CREATED BY : SWS Diver-Office 7.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..13-V7158  317.
  Instrument number       =                    
                          =0
  Location                =tervatebrug
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..13-V7158  317.
  Instrument number       =                    
  Location                =tervatebrug
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =46:04:09 02/07/20
  End date / time         =46:34:10 20/08/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/07/02 09:04:46;1032,508;18,737;0,324
2020/07/02 09:34:46;1160,200;19,967;5,396
2020/07/02 10:04:46;1161,833;19,953;5,396
2020/07/02 10:34:46;1162,650;19,963;5,396
2020/07/02 11:04:46;1162,475;19,973;5,400
2020/07/02 11:34:46;1163,583;20,007;5,372
2020/07/02 12:04:46;1163,117;20,070;5,376
2020/07/02 12:34:46;1162,300;20,170;5,388
2020/07/02 13:04:46;1162,650;20,153;5,388
2020/07/02 13:34:46;1163,467;20,187;5,400
2020/07/02 14:04:46;1162,475;20,213;5,416
2020/07/02 14:34:46;1162,475;20,253;5,432
2020/07/02 15:04:46;1163,292;20,303;5,444
2020/07/02 15:34:46;1162,183;20,370;5,452
2020/07/02 16:04:46;1162,008;20,463;5,464
2020/07/02 16:34:46;1162,300;20,457;5,456
2020/07/02 17:04:46;1161,717;20,470;5,448
2020/07/02 17:34:46;1161,833;20,427;5,420
2020/07/02 18:04:46;1161,367;20,467;5,420
2020/07/02 18:34:46;1160,375;20,457;5,404
2020/07/02 19:04:46;1161,075;20,463;5,392
2020/07/02 19:34:46;1163,117;20,473;5,376
2020/07/02 20:04:46;1163,467;20,470;5,368
2020/07/02 20:34:46;1163,467;20,460;5,368
2020/07/02 21:04:46;1163,467;20,410;5,364
2020/07/02 21:34:46;1163,175;20,360;5,368
2020/07/02 22:04:46;1163,117;20,357;5,376
2020/07/02 22:34:46;1163,583;20,343;5,380
2020/07/02 23:04:46;1163,292;20,317;5,388
2020/07/02 23:34:46;1163,467;20,283;5,392
2020/07/03 00:04:46;1163,583;20,273;5,396
