Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 21/09/2023
TIME       : 09:09:24
FILENAME   : C:\Users\aquaman\Desktop\conductiviteit\CSV\CLEMENSHEULE_230921090924_M4998.CSV
CREATED BY : Diver-Office 12.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..42-M4998  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =CLEMENSHEULE
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..42-M4998  317.
  Instrument number       =          UTC+1     
  Location                =CLEMENSHEULE
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =36:53:09 29/08/22
  End date / time         =36:23:09 18/11/22
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2022/08/29 09:53:36;1045,225;20,920;0,448
2022/08/29 10:23:36;1105,658;20,390;6,460
2022/08/29 10:53:36;1105,658;20,517;6,684
2022/08/29 11:23:36;1105,192;20,633;6,740
2022/08/29 11:53:36;1105,425;20,760;6,872
2022/08/29 12:23:36;1104,958;20,970;6,752
2022/08/29 12:53:36;1104,958;21,087;6,812
2022/08/29 13:23:36;1105,192;21,190;6,792
2022/08/29 13:53:36;1104,958;21,233;6,768
2022/08/29 14:23:36;1104,725;21,363;6,852
2022/08/29 14:53:36;1105,192;21,273;6,972
2022/08/29 15:23:36;1104,550;21,237;7,080
2022/08/29 15:53:36;1104,317;21,457;7,060
2022/08/29 16:23:36;1104,317;21,363;7,280
2022/08/29 16:53:36;1104,550;21,483;7,260
2022/08/29 17:23:36;1104,550;21,563;7,184
2022/08/29 17:53:36;1104,317;21,533;7,348
2022/08/29 18:23:36;1104,083;21,577;7,248
2022/08/29 18:53:36;1104,083;21,613;7,104
2022/08/29 19:23:36;1104,083;21,637;6,984
2022/08/29 19:53:36;1104,317;21,650;6,876
2022/08/29 20:23:36;1104,317;21,633;6,768
2022/08/29 20:53:36;1104,550;21,610;6,692
2022/08/29 21:23:36;1104,317;21,547;6,592
2022/08/29 21:53:36;1104,317;21,510;6,640
2022/08/29 22:23:36;1104,317;21,467;6,596
2022/08/29 22:53:36;1104,317;21,427;6,640
2022/08/29 23:23:36;1103,850;21,353;6,564
2022/08/29 23:53:36;1104,083;21,337;6,564
2022/08/30 00:23:36;1103,850;21,290;6,536
2022/08/30 00:53:36;1103,850;21,183;6,424
2022/08/30 01:23:36;1103,850;21,083;6,416
