#station_name;Nieuwpoort Spaarbekken 1m
#station_no;IMC_999024
#stationparameter_name;EC20
#parametertype_name;EC
#ts_name;Pv.15
#ts_unitname;microsiemens per centimeter
#rows;60297
#Timestamp;Value;Quality Code;Absolute Value;AV Quality Code
2023-01-01T12:45:00.000+01:00;673,85;130;;
2023-01-01T13:30:00.000+01:00;664,81;130;;
2023-01-01T13:45:00.000+01:00;658,48;130;;
2023-01-01T14:00:00.000+01:00;658,48;130;;
2023-01-01T14:15:00.000+01:00;652,14;130;;
2023-01-01T14:30:00.000+01:00;652,14;130;;
2023-01-01T14:45:00.000+01:00;653,95;130;;
2023-01-01T15:00:00.000+01:00;652,14;130;;
2023-01-01T15:15:00.000+01:00;655,76;130;;
2023-01-01T15:30:00.000+01:00;655,76;130;;
2023-01-01T15:45:00.000+01:00;653,95;130;;
2023-01-01T16:00:00.000+01:00;656,67;130;;
2023-01-01T16:15:00.000+01:00;653,05;130;;
2023-01-01T16:30:00.000+01:00;653,95;130;;
2023-01-01T16:45:00.000+01:00;657,57;130;;
2023-01-06T10:45:00.000+01:00;897,26;130;;
2023-01-06T11:00:00.000+01:00;897,26;130;;
2023-01-06T11:15:00.000+01:00;899,98;130;;
2023-01-06T11:30:00.000+01:00;902,69;130;;
2023-01-06T11:45:00.000+01:00;901,33;180;;
2023-01-06T12:00:00.000+01:00;899,98;130;;
2023-01-06T12:15:00.000+01:00;905,40;130;;
2023-01-06T12:30:00.000+01:00;901,79;130;;
2023-01-06T12:45:00.000+01:00;899,07;130;;
2023-01-06T13:00:00.000+01:00;899,98;130;;
2023-01-06T13:15:00.000+01:00;901,79;130;;
2023-01-06T13:30:00.000+01:00;904,50;130;;
2023-01-06T13:45:00.000+01:00;901,79;130;;
2023-01-06T14:00:00.000+01:00;900,88;130;;
2023-01-06T14:15:00.000+01:00;902,69;130;;
2023-01-06T14:30:00.000+01:00;900,88;130;;
2023-01-06T14:45:00.000+01:00;900,88;130;;
2023-01-06T15:00:00.000+01:00;900,88;130;;
2023-01-06T15:15:00.000+01:00;904,50;130;;
2023-01-06T15:30:00.000+01:00;905,40;130;;
2023-01-06T15:45:00.000+01:00;902,69;130;;
2023-01-06T16:30:00.000+01:00;901,79;130;;
2023-01-06T16:45:00.000+01:00;905,40;130;;
2023-01-06T17:00:00.000+01:00;903,60;130;;
2023-01-06T17:15:00.000+01:00;906,31;130;;
2023-01-06T17:30:00.000+01:00;905,40;130;;
2023-01-06T17:45:00.000+01:00;901,79;130;;
2023-01-06T18:30:00.000+01:00;903,60;130;;
2023-01-06T18:45:00.000+01:00;903,60;130;;
2023-01-06T19:00:00.000+01:00;902,69;130;;
2023-01-06T19:15:00.000+01:00;905,40;130;;
2023-01-06T19:30:00.000+01:00;906,31;130;;
2023-01-06T19:45:00.000+01:00;914,45;130;;
2023-01-06T20:00:00.000+01:00;909,02;130;;
2023-01-06T20:15:00.000+01:00;909,93;130;;
2023-01-06T20:30:00.000+01:00;912,64;130;;
2023-01-06T20:45:00.000+01:00;911,74;130;;
2023-01-06T21:00:00.000+01:00;911,74;130;;
2023-01-06T21:15:00.000+01:00;914,45;130;;
2023-01-06T21:30:00.000+01:00;913,55;130;;
2023-01-06T21:45:00.000+01:00;914,45;130;;
2023-01-06T22:00:00.000+01:00;915,35;130;;
2023-01-06T22:15:00.000+01:00;918,97;130;;
2023-01-06T22:30:00.000+01:00;919,88;130;;
2023-01-06T22:45:00.000+01:00;915,35;130;;
2023-01-06T23:00:00.000+01:00;913,55;130;;
2023-01-06T23:15:00.000+01:00;912,64;130;;
2023-01-06T23:30:00.000+01:00;918,07;130;;
2023-01-06T23:45:00.000+01:00;915,35;130;;
2023-01-07T00:00:00.000+01:00;919,88;130;;
2023-01-07T00:15:00.000+01:00;912,64;130;;
2023-01-07T00:30:00.000+01:00;915,35;130;;
2023-01-07T00:45:00.000+01:00;912,64;130;;
2023-01-07T01:00:00.000+01:00;918,07;130;;
2023-01-07T01:15:00.000+01:00;916,26;130;;
2023-01-07T01:30:00.000+01:00;917,16;130;;
2023-01-07T01:45:00.000+01:00;918,07;130;;
2023-01-07T02:00:00.000+01:00;917,16;130;;
2023-01-07T02:15:00.000+01:00;914,45;130;;
2023-01-07T02:30:00.000+01:00;917,16;130;;
2023-01-07T02:45:00.000+01:00;919,88;130;;
2023-01-07T03:00:00.000+01:00;919,88;130;;
2023-01-07T03:15:00.000+01:00;916,26;130;;
2023-01-07T03:30:00.000+01:00;918,97;130;;
2023-01-07T03:45:00.000+01:00;917,16;130;;
2023-01-07T04:00:00.000+01:00;921,69;130;;
2023-01-07T04:15:00.000+01:00;918,97;130;;
2023-01-07T04:30:00.000+01:00;919,88;130;;
2023-01-07T04:45:00.000+01:00;920,78;130;;
2023-01-07T05:00:00.000+01:00;920,78;130;;
2023-01-07T05:15:00.000+01:00;921,69;130;;
2023-01-07T05:30:00.000+01:00;927,11;130;;
2023-01-07T05:45:00.000+01:00;915,35;130;;
2023-01-07T06:00:00.000+01:00;914,45;130;;
2023-01-07T06:15:00.000+01:00;919,88;130;;
2023-01-07T06:30:00.000+01:00;924,40;130;;
2023-01-07T06:45:00.000+01:00;927,11;130;;
2023-01-07T07:00:00.000+01:00;915,35;130;;
2023-01-07T07:15:00.000+01:00;915,35;130;;
2023-01-07T07:30:00.000+01:00;924,40;130;;
2023-01-07T07:45:00.000+01:00;926,21;130;;
2023-01-07T08:00:00.000+01:00;924,40;130;;
2023-01-07T08:15:00.000+01:00;929,83;130;;
2023-01-07T08:30:00.000+01:00;922,59;130;;
2023-01-07T08:45:00.000+01:00;926,21;130;;
2023-01-07T09:00:00.000+01:00;921,69;130;;
2023-01-07T09:15:00.000+01:00;929,83;130;;
2023-01-07T09:30:00.000+01:00;923,49;130;;
2023-01-07T09:45:00.000+01:00;934,35;130;;
2023-01-07T10:00:00.000+01:00;925,30;130;;
2023-01-07T10:15:00.000+01:00;931,64;130;;
2023-01-07T10:30:00.000+01:00;929,83;130;;
2023-01-07T10:45:00.000+01:00;935,25;130;;
2023-01-07T11:00:00.000+01:00;930,73;130;;
2023-01-07T11:15:00.000+01:00;929,83;130;;
2023-01-07T11:30:00.000+01:00;930,73;130;;
2023-01-07T11:45:00.000+01:00;932,54;130;;
2023-01-07T12:00:00.000+01:00;935,25;130;;
2023-01-07T12:15:00.000+01:00;939,78;130;;
2023-01-07T12:30:00.000+01:00;941,58;130;;
2023-01-07T12:45:00.000+01:00;937,97;130;;
2023-01-07T13:00:00.000+01:00;937,97;130;;
2023-01-07T13:15:00.000+01:00;937,06;130;;
2023-01-07T13:30:00.000+01:00;936,16;130;;
2023-01-07T13:45:00.000+01:00;937,06;130;;
2023-01-07T14:00:00.000+01:00;935,25;130;;
2023-01-07T14:15:00.000+01:00;937,06;130;;
2023-01-07T14:30:00.000+01:00;935,25;130;;
2023-01-07T14:45:00.000+01:00;938,87;130;;
2023-01-07T15:00:00.000+01:00;932,54;130;;
2023-01-07T15:15:00.000+01:00;931,64;130;;
2023-01-07T15:30:00.000+01:00;937,97;130;;
2023-01-07T15:45:00.000+01:00;937,97;130;;
2023-01-07T16:00:00.000+01:00;938,87;130;;
2023-01-07T16:15:00.000+01:00;939,78;130;;
2023-01-07T16:30:00.000+01:00;935,25;130;;
2023-01-07T16:45:00.000+01:00;938,87;130;;
2023-01-07T17:00:00.000+01:00;935,25;130;;
2023-01-07T17:15:00.000+01:00;935,25;130;;
2023-01-07T17:30:00.000+01:00;949,73;130;;
2023-01-07T17:45:00.000+01:00;954,25;130;;
2023-01-07T18:00:00.000+01:00;942,49;130;;
2023-01-07T18:15:00.000+01:00;945,20;130;;
2023-01-07T18:30:00.000+01:00;949,73;130;;
2023-01-07T18:45:00.000+01:00;951,53;180;;
2023-01-07T19:00:00.000+01:00;953,34;130;;
2023-01-07T19:15:00.000+01:00;954,25;130;;
2023-01-07T19:30:00.000+01:00;955,15;130;;
2023-01-07T19:45:00.000+01:00;957,87;130;;
2023-01-07T20:00:00.000+01:00;949,73;130;;
2023-01-07T20:15:00.000+01:00;953,34;130;;
2023-01-07T20:30:00.000+01:00;948,82;130;;
2023-01-07T20:45:00.000+01:00;950,63;130;;
2023-01-07T21:00:00.000+01:00;950,63;130;;
2023-01-07T21:15:00.000+01:00;949,73;130;;
2023-01-07T21:30:00.000+01:00;945,20;130;;
2023-01-07T21:45:00.000+01:00;965,10;130;;
2023-01-07T22:00:00.000+01:00;960,58;130;;
2023-01-07T22:15:00.000+01:00;951,53;130;;
2023-01-07T22:30:00.000+01:00;948,82;130;;
2023-01-07T22:45:00.000+01:00;944,30;130;;
2023-01-07T23:00:00.000+01:00;947,01;130;;
2023-01-07T23:15:00.000+01:00;948,82;130;;
2023-01-07T23:30:00.000+01:00;950,63;130;;
2023-01-07T23:45:00.000+01:00;947,92;130;;
2023-01-08T00:00:00.000+01:00;953,34;130;;
2023-01-08T00:15:00.000+01:00;947,92;130;;
2023-01-08T00:30:00.000+01:00;953,34;130;;
2023-01-08T00:45:00.000+01:00;958,77;130;;
2023-01-08T01:00:00.000+01:00;949,73;130;;
2023-01-08T01:15:00.000+01:00;947,01;130;;
2023-01-08T01:30:00.000+01:00;947,92;130;;
2023-01-08T01:45:00.000+01:00;947,01;130;;
2023-01-08T02:00:00.000+01:00;947,92;130;;
2023-01-08T02:15:00.000+01:00;943,39;130;;
2023-01-08T02:30:00.000+01:00;946,11;130;;
2023-01-08T02:45:00.000+01:00;945,20;130;;
2023-01-08T03:00:00.000+01:00;947,01;130;;
2023-01-08T03:15:00.000+01:00;947,92;130;;
2023-01-09T12:15:00.000+01:00;971,43;130;;
2023-01-09T12:30:00.000+01:00;970,53;130;;
2023-01-09T12:45:00.000+01:00;970,53;130;;
2023-01-09T13:00:00.000+01:00;968,72;130;;
2023-01-09T13:15:00.000+01:00;977,76;130;;
2023-01-09T13:30:00.000+01:00;972,34;130;;
2023-01-09T14:15:00.000+01:00;975,96;130;;
2023-01-09T14:30:00.000+01:00;975,96;130;;
2023-01-09T14:45:00.000+01:00;975,96;130;;
2023-01-09T15:00:00.000+01:00;978,67;130;;
2023-01-09T15:15:00.000+01:00;975,05;130;;
2023-01-09T15:30:00.000+01:00;977,76;130;;
2023-01-09T15:45:00.000+01:00;979,57;130;;
2023-01-09T16:00:00.000+01:00;980,48;130;;
2023-01-09T16:15:00.000+01:00;975,96;130;;
2023-01-09T16:30:00.000+01:00;979,57;130;;
2023-01-09T16:45:00.000+01:00;968,72;130;;
2023-01-11T10:00:00.000+01:00;993,14;130;;
2023-01-11T10:15:00.000+01:00;992,24;130;;
2023-01-11T10:30:00.000+01:00;994,95;130;;
2023-01-11T10:45:00.000+01:00;995,85;130;;
2023-01-11T11:00:00.000+01:00;1002,19;130;;
2023-01-11T11:15:00.000+01:00;1001,28;130;;
2023-01-11T11:30:00.000+01:00;994,95;130;;
2023-01-11T11:45:00.000+01:00;997,66;130;;
2023-01-11T12:00:00.000+01:00;1012,14;130;;
2023-01-11T12:15:00.000+01:00;1008,52;130;;
2023-01-11T12:30:00.000+01:00;1010,33;130;;
2023-01-11T12:45:00.000+01:00;1016,66;130;;
2023-01-11T13:00:00.000+01:00;1008,52;130;;
2023-01-11T13:15:00.000+01:00;1008,52;130;;
2023-01-11T13:30:00.000+01:00;1016,66;130;;
2023-01-11T13:45:00.000+01:00;1014,85;130;;
2023-01-11T14:00:00.000+01:00;1015,75;130;;
2023-01-11T14:15:00.000+01:00;1015,75;130;;
2023-01-11T14:30:00.000+01:00;1016,66;130;;
2023-01-11T14:45:00.000+01:00;1016,66;130;;
