#station_name;Ijzer EC DWG afw Handzamevaart
#station_no;BWO_DWG_CTD_Ijzer_IOW18
#stationparameter_name;EC
#parametertype_name;EC
#ts_name;DagGem
#ts_unitname;microsiemens per centimeter
#rows;515
#Timestamp;Value;Quality Code;Absolute Value;AV Quality Code
2023-01-01T00:00:00.000+01:00;428,66;100;;
2023-01-02T00:00:00.000+01:00;475,18;100;;
2023-01-03T00:00:00.000+01:00;492,78;100;;
2023-01-04T00:00:00.000+01:00;531,65;100;;
2023-01-05T00:00:00.000+01:00;563,18;100;;
2023-01-06T00:00:00.000+01:00;581,54;100;;
2023-01-07T00:00:00.000+01:00;601,41;100;;
2023-01-08T00:00:00.000+01:00;590,67;100;;
2023-01-09T00:00:00.000+01:00;;-1;;
2023-01-10T00:00:00.000+01:00;590,22;100;;
2023-01-11T00:00:00.000+01:00;574,36;100;;
2023-01-12T00:00:00.000+01:00;482,81;100;;
2023-01-13T00:00:00.000+01:00;420,11;100;;
2023-01-14T00:00:00.000+01:00;457,03;100;;
2023-01-15T00:00:00.000+01:00;468,06;100;;
2023-01-16T00:00:00.000+01:00;370,34;100;;
2023-01-17T00:00:00.000+01:00;294,55;100;;
2023-01-18T00:00:00.000+01:00;308,23;100;;
2023-01-19T00:00:00.000+01:00;311,33;100;;
2023-01-20T00:00:00.000+01:00;345,03;100;;
2023-01-21T00:00:00.000+01:00;379,27;100;;
2023-01-22T00:00:00.000+01:00;383,09;100;;
2023-01-23T00:00:00.000+01:00;374,41;100;;
2023-01-24T00:00:00.000+01:00;380,97;100;;
2023-01-25T00:00:00.000+01:00;389,31;100;;
2023-01-26T00:00:00.000+01:00;414,10;100;;
2023-01-27T00:00:00.000+01:00;482,75;100;;
2023-01-28T00:00:00.000+01:00;468,90;100;;
2023-01-29T00:00:00.000+01:00;514,13;100;;
2023-01-30T00:00:00.000+01:00;531,69;100;;
2023-01-31T00:00:00.000+01:00;548,61;100;;
2023-02-01T00:00:00.000+01:00;547,18;100;;
2023-02-02T00:00:00.000+01:00;578,71;100;;
2023-02-03T00:00:00.000+01:00;610,70;100;;
2023-02-04T00:00:00.000+01:00;617,69;100;;
2023-02-05T00:00:00.000+01:00;665,67;100;;
2023-02-06T00:00:00.000+01:00;658,48;100;;
2023-02-07T00:00:00.000+01:00;656,05;100;;
2023-02-08T00:00:00.000+01:00;663,65;100;;
2023-02-09T00:00:00.000+01:00;656,97;100;;
2023-02-10T00:00:00.000+01:00;625,62;100;;
2023-02-11T00:00:00.000+01:00;600,43;100;;
2023-02-12T00:00:00.000+01:00;635,70;100;;
2023-02-13T00:00:00.000+01:00;655,94;100;;
2023-02-14T00:00:00.000+01:00;672,52;100;;
2023-02-15T00:00:00.000+01:00;670,66;100;;
2023-02-16T00:00:00.000+01:00;690,32;100;;
2023-02-17T00:00:00.000+01:00;711,50;100;;
2023-02-18T00:00:00.000+01:00;726,25;100;;
2023-02-19T00:00:00.000+01:00;764,03;100;;
2023-02-20T00:00:00.000+01:00;754,41;100;;
2023-02-21T00:00:00.000+01:00;752,20;100;;
2023-02-22T00:00:00.000+01:00;758,85;100;;
2023-02-23T00:00:00.000+01:00;753,43;100;;
2023-02-24T00:00:00.000+01:00;766,87;100;;
2023-02-25T00:00:00.000+01:00;770,83;100;;
2023-02-26T00:00:00.000+01:00;757,66;100;;
2023-02-27T00:00:00.000+01:00;693,06;100;;
2023-02-28T00:00:00.000+01:00;;-1;;
2023-03-01T00:00:00.000+01:00;769,30;100;;
