#station_name;Ijzer EC DWG afw Handzamevaart
#station_no;BWO_DWG_CTD_Ijzer_IOW18
#stationparameter_name;EC20
#parametertype_name;EC
#ts_name;Pv.15
#ts_unitname;microsiemens per centimeter
#rows;47617
#Timestamp;Value;Quality Code;Absolute Value;AV Quality Code
2023-01-01T00:00:00.000+01:00;459,63;100;;
2023-01-01T00:15:00.000+01:00;459,64;100;;
2023-01-01T00:30:00.000+01:00;459,63;100;;
2023-01-01T00:45:00.000+01:00;459,61;100;;
2023-01-01T01:00:00.000+01:00;459,57;100;;
2023-01-01T01:15:00.000+01:00;459,57;100;;
2023-01-01T01:30:00.000+01:00;459,57;100;;
2023-01-01T01:45:00.000+01:00;465,39;100;;
2023-01-01T02:00:00.000+01:00;474,17;100;;
2023-01-01T02:15:00.000+01:00;477,10;100;;
2023-01-01T02:30:00.000+01:00;477,03;100;;
2023-01-01T02:45:00.000+01:00;485,80;100;;
2023-01-01T03:00:00.000+01:00;485,84;100;;
2023-01-01T03:15:00.000+01:00;479,99;100;;
2023-01-01T03:30:00.000+01:00;485,83;100;;
2023-01-01T03:45:00.000+01:00;488,75;100;;
2023-01-01T04:00:00.000+01:00;491,69;100;;
2023-01-01T04:15:00.000+01:00;491,69;100;;
2023-01-01T04:30:00.000+01:00;491,69;100;;
2023-01-01T04:45:00.000+01:00;494,60;100;;
2023-01-01T05:00:00.000+01:00;494,59;100;;
2023-01-01T05:15:00.000+01:00;494,57;100;;
2023-01-01T05:30:00.000+01:00;497,50;100;;
2023-01-01T05:45:00.000+01:00;500,44;100;;
2023-01-01T06:00:00.000+01:00;503,37;100;;
2023-01-01T06:15:00.000+01:00;503,36;100;;
2023-01-01T06:30:00.000+01:00;503,36;100;;
2023-01-01T06:45:00.000+01:00;503,34;100;;
2023-01-01T07:00:00.000+01:00;512,16;100;;
2023-01-01T07:15:00.000+01:00;512,15;100;;
2023-01-01T07:30:00.000+01:00;512,14;100;;
2023-01-01T07:45:00.000+01:00;512,13;100;;
2023-01-01T08:00:00.000+01:00;512,11;100;;
2023-01-01T08:15:00.000+01:00;512,08;100;;
2023-01-01T08:30:00.000+01:00;515,02;100;;
2023-01-01T08:45:00.000+01:00;520,92;100;;
2023-01-01T09:00:00.000+01:00;520,90;100;;
2023-01-01T09:15:00.000+01:00;520,86;100;;
2023-01-01T09:30:00.000+01:00;520,87;100;;
2023-01-01T09:45:00.000+01:00;520,86;100;;
2023-01-01T10:00:00.000+01:00;520,85;100;;
2023-01-01T10:15:00.000+01:00;520,83;100;;
2023-01-01T10:30:00.000+01:00;523,76;100;;
2023-01-01T10:45:00.000+01:00;520,79;100;;
2023-01-01T11:00:00.000+01:00;529,60;100;;
2023-01-01T11:15:00.000+01:00;529,60;100;;
2023-01-01T11:30:00.000+01:00;529,61;100;;
2023-01-01T11:45:00.000+01:00;529,61;100;;
2023-01-01T12:00:00.000+01:00;529,60;100;;
