"Plot Title: Uniebrug paaiplaats"
"#","Date Time, GMT+01:00","High Range, μS/cm (LGR S/N: 20844999, SEN S/N: 20844999)","Temp, °C (LGR S/N: 20844999, SEN S/N: 20844999)","Coupler Detached (LGR S/N: 20844999)","Coupler Attached (LGR S/N: 20844999)","Host Connected (LGR S/N: 20844999)","Stopped (LGR S/N: 20844999)","End Of File (LGR S/N: 20844999)"
1,22/01/24 12:00:35,0.0,8.36,,,,,
2,22/01/24 12:00:46,,,Logged,,,,
3,22/01/24 12:30:35,422.4,3.90,,,,,
4,22/01/24 13:00:35,422.9,3.94,,,,,
5,22/01/24 13:30:35,423.4,3.97,,,,,
6,22/01/24 14:00:35,423.9,3.99,,,,,
7,22/01/24 14:30:35,424.9,4.10,,,,,
8,22/01/24 15:00:35,426.4,4.15,,,,,
9,22/01/24 15:30:35,428.4,4.16,,,,,
10,22/01/24 16:00:35,433.3,4.20,,,,,
11,22/01/24 16:30:35,442.2,4.26,,,,,
12,22/01/24 17:00:35,452.7,4.38,,,,,
13,22/01/24 17:30:35,460.6,4.44,,,,,
14,22/01/24 18:00:35,461.1,4.43,,,,,
15,22/01/24 18:30:35,454.2,4.39,,,,,
16,22/01/24 19:00:35,447.7,4.35,,,,,
17,22/01/24 19:30:35,447.7,4.35,,,,,
18,22/01/24 20:00:35,454.2,4.39,,,,,
19,22/01/24 20:30:35,460.6,4.41,,,,,
20,22/01/24 21:00:35,467.6,4.43,,,,,
21,22/01/24 21:30:35,473.1,4.43,,,,,
22,22/01/24 22:00:35,477.1,4.44,,,,,
23,22/01/24 22:30:35,480.1,4.47,,,,,
24,22/01/24 23:00:35,482.1,4.48,,,,,
25,22/01/24 23:30:35,483.1,4.49,,,,,
26,23/01/24 00:00:35,484.1,4.50,,,,,
27,23/01/24 00:30:35,484.1,4.50,,,,,
28,23/01/24 01:00:35,484.1,4.50,,,,,
29,23/01/24 01:30:35,484.1,4.52,,,,,
30,23/01/24 02:00:35,483.6,4.52,,,,,
31,23/01/24 02:30:35,483.1,4.52,,,,,
32,23/01/24 03:00:35,483.1,4.52,,,,,
