Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 09/06/2020
TIME       : 09:22:25
FILENAME   : E:\Divers 2020\CSV\blinker zeebrugge_200609092224_V6499.CSV
CREATED BY : SWS Diver-Office 6.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..12-V6499  317.
  Instrument number       =                    
                          =0
  Location                =blinker zeebrugge
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..12-V6499  317.
  Instrument number       =                    
  Location                =blinker zeebrugge
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =38:29:09 13/03/20
  End date / time         =38:59:09 05/06/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/03/13 09:29:38;1038,983;10,963;0,036
2020/03/13 09:59:38;1223,083;9,303;0,560
2020/03/13 10:29:38;1214,100;9,497;0,548
2020/03/13 10:59:38;1209,433;9,437;0,572
2020/03/13 11:29:38;1215,792;9,330;0,604
2020/03/13 11:59:38;1229,092;9,290;0,632
2020/03/13 12:29:38;1250,383;9,347;0,660
2020/03/13 12:59:38;1258,433;9,450;0,680
2020/03/13 13:29:38;1263,450;9,557;0,696
2020/03/13 13:59:38;1267,417;9,610;0,680
2020/03/13 14:29:38;1269,342;9,537;0,692
2020/03/13 14:59:38;1270,800;9,707;0,696
2020/03/13 15:29:38;1273,192;9,503;0,676
2020/03/13 15:59:38;1275,233;9,513;0,676
2020/03/13 16:29:38;1277,800;9,640;0,660
2020/03/13 16:59:38;1279,550;9,500;0,656
2020/03/13 17:29:38;1281,883;9,467;0,660
2020/03/13 17:59:38;1283,925;9,540;0,676
2020/03/13 18:29:38;1285,383;9,500;0,652
2020/03/13 18:59:38;1286,783;9,480;0,652
2020/03/13 19:29:38;1288,533;9,440;0,660
2020/03/13 19:59:38;1290,400;9,407;0,672
2020/03/13 20:29:38;1291,567;9,330;0,680
2020/03/13 20:59:38;1265,025;9,360;0,656
2020/03/13 21:29:38;1242,858;9,607;0,668
2020/03/13 21:59:38;1226,525;9,457;0,600
2020/03/13 22:29:38;1213,750;9,280;0,556
2020/03/13 22:59:38;1205,233;9,170;0,568
2020/03/13 23:29:38;1202,492;9,157;0,580
2020/03/13 23:59:38;1209,317;9,077;0,664
2020/03/14 00:29:38;1229,267;9,060;0,712
