Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 09/06/2020
TIME       : 09:22:26
FILENAME   : E:\Divers 2020\CSV\lk rampskapelle_200609092225_V6997.CSV
CREATED BY : SWS Diver-Office 6.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..11-V6997  317.
  Instrument number       =                    
                          =0
  Location                =lk rampskapelle
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..11-V6997  317.
  Instrument number       =                    
  Location                =lk rampskapelle
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =57:54:09 13/03/20
  End date / time         =57:24:09 05/06/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/03/13 09:54:57;1038,983;11,077;0,032
2020/03/13 10:24:57;1220,283;9,253;0,532
2020/03/13 10:54:57;1212,933;9,313;0,548
2020/03/13 11:24:57;1208,967;9,257;0,524
2020/03/13 11:54:57;1211,300;9,037;0,516
2020/03/13 12:24:57;1222,208;9,100;0,536
2020/03/13 12:54:57;1235,742;9,173;0,540
2020/03/13 13:24:57;1240,817;9,203;0,540
2020/03/13 13:54:57;1245,367;9,247;0,548
2020/03/13 14:24:57;1247,525;9,280;0,548
2020/03/13 14:54:57;1249,217;9,293;0,548
2020/03/13 15:24:57;1251,317;9,313;0,552
2020/03/13 15:54:57;1253,475;9,340;0,552
2020/03/13 16:24:57;1255,167;9,377;0,552
2020/03/13 16:54:57;1257,500;9,400;0,556
2020/03/13 17:24:57;1259,892;9,440;0,556
2020/03/13 17:54:57;1261,992;9,450;0,556
2020/03/13 18:24:57;1263,742;9,457;0,556
2020/03/13 18:54:57;1264,967;9,450;0,556
2020/03/13 19:24:57;1266,542;9,447;0,560
2020/03/13 19:54:57;1268,350;9,437;0,564
2020/03/13 20:24:57;1269,983;9,423;0,564
2020/03/13 20:54:57;1271,150;9,403;0,564
2020/03/13 21:24:57;1245,250;9,217;0,624
2020/03/13 21:54:57;1231,950;9,190;0,768
2020/03/13 22:24:57;1220,225;9,177;0,716
2020/03/13 22:54:57;1210,717;9,307;0,640
2020/03/13 23:24:57;1203,250;9,347;0,636
2020/03/13 23:54:57;1199,750;9,347;0,580
2020/03/14 00:24:57;1201,908;9,333;0,580
2020/03/14 00:54:57;1217,483;9,287;0,576
2020/03/14 01:24:57;1224,892;9,250;0,576
2020/03/14 01:54:57;1229,675;9,220;0,576
2020/03/14 02:24:57;1233,758;9,180;0,564
2020/03/14 02:54:57;1235,508;9,170;0,564
2020/03/14 03:24:57;1237,900;9,157;0,568
2020/03/14 03:54:57;1239,592;9,163;0,568
2020/03/14 04:24:57;1241,458;9,160;0,572
2020/03/14 04:54:57;1243,733;9,157;0,572
2020/03/14 05:24:57;1245,950;9,150;0,576
2020/03/14 05:54:57;1247,525;9,133;0,576
2020/03/14 06:24:57;1248,750;9,090;0,576
2020/03/14 06:54:57;1249,800;9,107;0,576
2020/03/14 07:24:57;1251,375;9,077;0,576
2020/03/14 07:54:57;1252,833;9,067;0,576
2020/03/14 08:24:57;1254,525;9,070;0,580
2020/03/14 08:54:57;1255,925;9,063;0,580
2020/03/14 09:24:57;1230,725;9,057;0,596
2020/03/14 09:54:57;1216,667;9,027;0,796
2020/03/14 10:24:57;1204,417;8,957;0,976
2020/03/14 10:54:57;1194,558;8,903;0,920
2020/03/14 11:24:57;1186,625;9,030;0,808
2020/03/14 11:54:57;1179,508;9,123;0,700
2020/03/14 12:24:57;1173,267;8,960;0,644
2020/03/14 12:54:57;1168,775;8,770;0,616
2020/03/14 13:24:57;1166,792;9,123;0,636
2020/03/14 13:54:57;1170,058;9,263;0,648
2020/03/14 14:24:57;1185,167;9,247;0,664
2020/03/14 14:54:57;1193,450;9,237;0,672
2020/03/14 15:24:57;1198,758;9,203;0,676
2020/03/14 15:54:57;1203,367;9,177;0,680
