Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 09/06/2020
TIME       : 09:22:21
FILENAME   : E:\Divers 2020\CSV\akl zeebrugge_200609092221_K6810.CSV
CREATED BY : SWS Diver-Office 6.0.2.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..40-K6810  317.
  Instrument number       =                    
                          =0
  Location                =akl zeebrugge
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


[Series settings]
  Serial number           =..40-K6810  317.
  Instrument number       =                    
  Location                =akl zeebrugge
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =11:19:09 13/03/20
  End date / time         =11:49:09 05/06/20
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     mS/cm
  Range                   =120,000   mS/cm


Date/time;Druk[cm];Temperatuur[°C];1:Geleidbaarheid[mS/cm]
2020/03/13 09:19:11;1033,092;17,767;0,000
2020/03/13 09:49:11;1127,417;9,507;0,512
2020/03/13 10:19:11;1115,400;9,540;0,456
2020/03/13 10:49:11;1106,592;9,547;0,472
2020/03/13 11:19:11;1100,817;9,617;0,448
2020/03/13 11:49:11;1099,767;9,643;0,420
2020/03/13 12:19:11;1100,817;9,730;0,432
2020/03/13 12:49:11;1111,317;9,783;0,432
2020/03/13 13:19:11;1131,675;9,867;0,432
2020/03/13 13:49:11;1157,225;9,970;0,432
2020/03/13 14:19:11;1167,492;10,103;0,436
2020/03/13 14:49:11;1177,350;10,153;0,436
2020/03/13 15:19:11;1185,050;10,137;0,436
2020/03/13 15:49:11;1191,700;10,153;0,436
2020/03/13 16:19:11;1196,833;10,160;0,436
2020/03/13 16:49:11;1201,325;10,107;0,436
2020/03/13 17:19:11;1204,125;10,073;0,436
2020/03/13 17:49:11;1207,800;10,037;0,436
2020/03/13 18:19:11;1211,183;10,007;0,436
2020/03/13 18:49:11;1214,858;9,987;0,436
2020/03/13 19:19:11;1218,300;9,937;0,436
2020/03/13 19:49:11;1220,400;9,903;0,436
2020/03/13 20:19:11;1187,850;9,890;0,432
2020/03/13 20:49:11;1161,483;9,917;0,432
2020/03/13 21:19:11;1136,633;9,857;0,428
2020/03/13 21:49:11;1115,400;9,803;0,428
2020/03/13 22:19:11;1098,017;9,647;0,408
2020/03/13 22:49:11;1085,300;9,577;0,428
2020/03/13 23:19:11;1076,900;9,507;0,468
2020/03/13 23:49:11;1072,817;9,440;0,656
2020/03/14 00:19:11;1073,867;9,350;0,568
2020/03/14 00:49:11;1081,217;9,333;0,540
2020/03/14 01:19:11;1097,142;9,343;0,512
2020/03/14 01:49:11;1116,042;9,323;0,488
2020/03/14 02:19:11;1128,233;9,257;0,492
2020/03/14 02:49:11;1136,808;9,260;0,480
2020/03/14 03:19:11;1143,458;9,247;0,476
2020/03/14 03:49:11;1148,417;9,280;0,460
2020/03/14 04:19:11;1152,500;9,260;0,456
2020/03/14 04:49:11;1156,758;9,267;0,452
2020/03/14 05:19:11;1159,967;9,260;0,452
2020/03/14 05:49:11;1162,767;9,260;0,452
2020/03/14 06:19:11;1165,333;9,260;0,452
2020/03/14 06:49:11;1167,492;9,260;0,452
2020/03/14 07:19:11;1170,292;9,243;0,432
2020/03/14 07:49:11;1172,625;9,237;0,428
2020/03/14 08:19:11;1158,042;9,267;0,448
2020/03/14 08:49:11;1130,158;9,190;0,424
2020/03/14 09:19:11;1104,667;9,177;0,424
2020/03/14 09:49:11;1083,375;9,163;0,424
2020/03/14 10:19:11;1068,908;9,140;0,424
2020/03/14 10:49:11;1060,100;9,243;0,428
2020/03/14 11:19:11;1053,392;9,340;0,432
2020/03/14 11:49:11;1048,667;9,433;0,432
2020/03/14 12:19:11;1044,583;9,507;0,436
2020/03/14 12:49:11;1066,575;9,480;0,432
2020/03/14 13:19:11;1083,608;9,483;0,432
2020/03/14 13:49:11;1095,042;9,473;0,432
2020/03/14 14:19:11;1102,333;9,473;0,432
2020/03/14 14:49:11;1107,700;9,460;0,432
2020/03/14 15:19:11;1112,600;9,430;0,432
2020/03/14 15:49:11;1116,683;9,447;0,428
2020/03/14 16:19:11;1120,125;9,450;0,428
2020/03/14 16:49:11;1123,100;9,453;0,428
2020/03/14 17:19:11;1126,133;9,457;0,428
2020/03/14 17:49:11;1128,700;9,447;0,432
2020/03/14 18:19:11;1129,983;9,430;0,432
2020/03/14 18:49:11;1131,733;9,423;0,432
2020/03/14 19:19:11;1133,425;9,420;0,432
2020/03/14 19:49:11;1135,117;9,413;0,432
2020/03/14 20:19:11;1136,808;9,403;0,432
2020/03/14 20:49:11;1138,092;9,397;0,432
2020/03/14 21:19:11;1108,750;9,440;0,428
2020/03/14 21:49:11;1085,300;9,403;0,428
2020/03/14 22:19:11;1065,467;9,377;0,424
2020/03/14 22:49:11;1092,883;9,360;0,420
2020/03/14 23:19:11;1103,208;9,307;0,420
2020/03/14 23:49:11;1108,342;9,293;0,420
2020/03/15 00:19:11;1112,425;9,303;0,420
2020/03/15 00:49:11;1114,992;9,313;0,420
2020/03/15 01:19:11;1117,092;9,317;0,420
2020/03/15 01:49:11;1080,167;9,297;0,424
2020/03/15 02:19:11;1079,933;9,263;0,428
2020/03/15 02:49:11;1095,042;9,230;0,428
2020/03/15 03:19:11;1101,692;9,210;0,432
2020/03/15 03:49:11;1104,900;9,187;0,428
2020/03/15 04:19:11;1108,108;9,173;0,424
2020/03/15 04:49:11;1110,500;9,170;0,424
2020/03/15 05:19:11;1112,192;9,173;0,428
2020/03/15 05:49:11;1113,883;9,170;0,432
2020/03/15 06:19:11;1115,400;9,170;0,436
2020/03/15 06:49:11;1117,092;9,167;0,436
2020/03/15 07:19:11;1118,608;9,170;0,436
2020/03/15 07:49:11;1120,125;9,163;0,436
2020/03/15 08:19:11;1121,000;9,187;0,436
2020/03/15 08:49:11;1122,925;9,203;0,436
2020/03/15 09:19:11;1123,975;9,213;0,440
2020/03/15 09:49:11;1095,217;9,157;0,436
2020/03/15 10:19:11;1072,175;9,150;0,440
2020/03/15 10:49:11;1086,000;9,097;0,388
2020/03/15 11:19:11;1096,092;9,133;0,388
2020/03/15 11:49:11;1100,817;9,153;0,392
2020/03/15 12:19:11;1104,025;9,160;0,392
2020/03/15 12:49:11;1106,183;9,167;0,400
2020/03/15 13:19:11;1107,875;9,150;0,400
2020/03/15 13:49:11;1109,158;9,150;0,400
2020/03/15 14:19:11;1074,100;9,170;0,440
2020/03/15 14:49:11;1090,258;9,213;0,444
2020/03/15 15:19:11;1097,842;9,287;0,448
2020/03/15 15:49:11;1101,458;9,350;0,448
2020/03/15 16:19:11;1104,492;9,380;0,448
2020/03/15 16:49:11;1105,950;9,333;0,448
