Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 26/02/2024
TIME       : 12:08:35
FILENAME   : C:\Users\simon_plaetinck\AppData\Roaming\DiverOffice\test\CSV\sk zeebrugge_240226120835_V3053.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..35-V3053  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =sk zeebrugge
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..35-V3053  317.
  Instrument number       =          UTC+1     
  Location                =sk zeebrugge
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =41:09:11 08/12/23
  End date / time         =41:39:11 26/02/24
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2023/12/08 11:09:41;1029,300;8,977;0,024
2023/12/08 11:39:41;1199,633;5,697;0,936
2023/12/08 12:09:41;1201,500;5,703;0,932
2023/12/08 12:39:41;1202,433;5,700;0,924
2023/12/08 13:09:41;1203,367;5,730;0,928
2023/12/08 13:39:41;1205,350;5,730;0,924
2023/12/08 14:09:41;1206,925;5,737;0,928
2023/12/08 14:39:41;1207,975;5,747;0,924
2023/12/08 15:09:41;1180,208;5,870;1,004
2023/12/08 15:39:41;1166,208;6,313;1,044
2023/12/08 16:09:41;1154,775;5,820;1,060
2023/12/08 16:39:41;1148,883;5,767;1,232
2023/12/08 17:09:41;1148,300;5,737;1,260
2023/12/08 17:39:41;1157,050;5,723;1,256
2023/12/08 18:09:41;1173,442;5,740;1,244
2023/12/08 18:39:41;1179,742;5,740;1,220
2023/12/08 19:09:41;1183,592;5,753;1,212
2023/12/08 19:39:41;1186,683;5,760;1,212
2023/12/08 20:09:41;1189,017;5,763;1,220
2023/12/08 20:39:41;1190,883;5,793;1,224
2023/12/08 21:09:41;1191,817;5,800;1,220
2023/12/08 21:39:41;1192,867;5,803;1,224
2023/12/08 22:09:41;1194,267;5,790;1,224
2023/12/08 22:39:41;1196,133;5,787;1,220
2023/12/08 23:09:41;1197,825;5,803;1,220
2023/12/08 23:39:41;1199,808;5,843;1,220
2023/12/09 00:09:41;1201,675;5,810;1,212
2023/12/09 00:39:41;1203,250;5,833;1,200
2023/12/09 01:09:41;1204,300;5,860;1,196
2023/12/09 01:39:41;1205,058;5,860;1,180
2023/12/09 02:09:41;1205,700;5,867;1,176
2023/12/09 02:39:41;1206,808;5,873;1,172
2023/12/09 03:09:41;1208,033;5,907;1,180
2023/12/09 03:39:41;1203,833;5,877;1,172
2023/12/09 04:09:41;1180,092;5,933;1,244
2023/12/09 04:39:41;1171,108;6,333;1,160
2023/12/09 05:09:41;1167,433;6,193;1,152
2023/12/09 05:39:41;1167,900;6,103;1,224
2023/12/09 06:09:41;1175,133;6,063;1,188
2023/12/09 06:39:41;1184,117;6,053;1,160
2023/12/09 07:09:41;1188,608;6,070;1,160
2023/12/09 07:39:41;1190,067;6,067;1,156
2023/12/09 08:09:41;1191,058;6,070;1,148
2023/12/09 08:39:41;1192,108;6,090;1,160
2023/12/09 09:09:41;1192,575;6,097;1,168
2023/12/09 09:39:41;1191,817;6,107;1,172
2023/12/09 10:09:41;1191,817;6,110;1,168
2023/12/09 10:39:41;1192,750;6,133;1,180
2023/12/09 11:09:41;1194,617;6,127;1,176
2023/12/09 11:39:41;1194,617;6,127;1,172
2023/12/09 12:09:41;1195,317;6,137;1,176
2023/12/09 12:39:41;1194,617;6,143;1,176
2023/12/09 13:09:41;1195,317;6,170;1,172
2023/12/09 13:39:41;1195,550;6,217;1,180
2023/12/09 14:09:41;1195,783;6,230;1,184
2023/12/09 14:39:41;1196,600;6,230;1,180
2023/12/09 15:09:41;1197,475;6,267;1,184
2023/12/09 15:39:41;1183,358;6,280;1,188
2023/12/09 16:09:41;1164,167;6,260;1,220
2023/12/09 16:39:41;1154,483;6,793;1,128
2023/12/09 17:09:41;1146,900;6,483;0,992
2023/12/09 17:39:41;1139,492;6,610;1,064
2023/12/09 18:09:41;1143,808;6,730;1,232
2023/12/09 18:39:41;1164,517;6,753;1,276
2023/12/09 19:09:41;1176,533;6,750;1,272
2023/12/09 19:39:41;1182,833;6,757;1,272
2023/12/09 20:09:41;1186,742;6,753;1,272
2023/12/09 20:39:41;1190,883;6,757;1,276
2023/12/09 21:09:41;1193,975;6,767;1,272
2023/12/09 21:39:41;1196,133;6,783;1,260
2023/12/09 22:09:41;1198,642;6,777;1,252
2023/12/09 22:39:41;1201,850;6,770;1,260
2023/12/09 23:09:41;1205,233;6,767;1,252
2023/12/09 23:39:41;1208,325;6,787;1,248
