Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 17/10/2024
TIME       : 10:16:17
FILENAME   : C:\Users\simon_plaetinck\AppData\Roaming\DiverOffice\test\CSV\brugge_241017101617_T6300.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..40-T6300  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =brugge
  Sample period           =M30
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


[Series settings]
  Serial number           =..40-T6300  317.
  Instrument number       =          UTC+1     
  Location                =brugge
  Sample period           =00 00:30:00 0
  Sample method           =T   
  Start date / time       =39:05:09 26/07/24
  End date / time         =39:05:09 17/10/24
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =120,000   ms/cm


Date/time;Druk[cmH2O];Temperatuur[°C];1:Geleidbaarheid[ms/cm]
2024/07/26 09:05:39;1029,067;20,983;0,140
2024/07/26 09:35:39;1288,300;22,893;1,268
2024/07/26 10:05:39;1288,300;22,927;1,236
2024/07/26 10:35:39;1287,017;22,933;1,220
2024/07/26 11:05:39;1286,375;23,000;1,240
2024/07/26 11:35:39;1280,892;23,060;1,208
2024/07/26 12:05:39;1284,858;23,150;1,224
2024/07/26 12:35:39;1287,717;23,123;1,244
2024/07/26 13:05:39;1284,333;23,180;1,184
2024/07/26 13:35:39;1283,167;23,230;1,160
2024/07/26 14:05:39;1284,683;23,267;1,188
2024/07/26 14:35:39;1282,992;23,323;1,168
2024/07/26 15:05:39;1280,833;23,383;1,156
2024/07/26 15:35:39;1281,417;23,417;1,204
2024/07/26 16:05:39;1280,425;23,357;1,192
2024/07/26 16:35:39;1282,467;23,440;1,176
2024/07/26 17:05:39;1285,150;23,463;1,176
2024/07/26 17:35:39;1281,942;23,523;1,208
2024/07/26 18:05:39;1283,400;23,450;1,168
2024/07/26 18:35:39;1288,300;23,580;1,168
2024/07/26 19:05:39;1288,767;23,513;1,152
2024/07/26 19:35:39;1290,867;23,543;1,300
2024/07/26 20:05:39;1292,558;23,797;1,180
2024/07/26 20:35:39;1290,983;23,670;1,128
2024/07/26 21:05:39;1290,692;23,597;1,140
2024/07/26 21:35:39;1291,858;23,523;1,024
2024/07/26 22:05:39;1286,200;23,490;1,044
2024/07/26 22:35:39;1287,600;23,460;1,008
2024/07/26 23:05:39;1288,242;23,443;1,048
2024/07/26 23:35:39;1286,200;23,440;1,048
2024/07/27 00:05:39;1285,850;23,373;1,024
